lccn/sn86072041/1909-11-08,1,5,5,0
lccn/sn83016244/1937-09-04,2,18,6,12
lccn/sn86076201/1906-06-23,2,4,3,1
lccn/sn86076201/1913-11-08,1,4,14,-10
lccn/sn86076201/1918-06-08,1,3,5,-2
lccn/sn83016244/1939-05-10,2,7,3,4
lccn/sn86076201/1920-01-17,1,3,10,-7
lccn/sn84022044/1880-09-01,1,4,4,0
lccn/sn84022044/1880-09-05,1,3,3,0
lccn/sn84022044/1880-09-09,2,7,5,2
lccn/sn84022044/1880-08-29,2,5,3,2
lccn/sn84022044/1880-08-26,1,3,4,-1
lccn/sn90051521/1914-05-05,1,0,0,0
lccn/sn90051521/1914-03-19,2,3,1,2
lccn/sn90051521/1914-05-09,1,1,5,-4
lccn/sn89052133/1917-03-30,1,4,6,-2
lccn/sn89052133/1917-04-06,2,8,6,2
lccn/sn84027718/1918-09-26,1,5,8,-3
lccn/sn84027718/1922-10-26,1,6,16,-10
lccn/sn83016025/1892-07-12,1,5,7,-2
lccn/sn84027718/1922-12-21,1,6,7,-1
lccn/sn83016025/1892-06-28,1,6,6,0
lccn/sn83016025/1892-06-17,1,2,2,0
lccn/sn84027718/1920-09-02,1,7,24,-17
lccn/sn84027718/1921-09-29,1,8,9,-1
lccn/sn89052133/1906-03-30,1,1,2,-1
lccn/sn89052133/1906-05-11,2,19,4,15
lccn/sn89052133/1907-05-03,1,0,0,0
lccn/sn89052133/1907-01-31,2,15,8,7
lccn/sn89052133/1907-04-19,1,4,9,-5
lccn/sn89052133/1906-12-14,2,5,1,4
lccn/sn92051501/1897-08-12,2,10,2,8
lccn/sn84027718/1919-01-02,2,3,2,1
lccn/sn84027718/1919-11-13,1,5,10,-5
lccn/sn83016244/1947-05-29,2,15,9,6
lccn/sn84022137/1910-04-21,1,5,8,-3
lccn/sn86074065/1914-08-15,2,8,4,4
lccn/sn86074065/1922-10-07,2,7,5,2
lccn/sn86074065/1915-12-04,2,14,2,12
lccn/sn86074065/1914-02-18,2,20,4,16
lccn/sn86074065/1919-05-17,1,5,8,-3
lccn/sn86074065/1915-10-06,2,28,6,22
lccn/sn86074065/1919-11-15,2,12,3,9
lccn/sn86074065/1909-02-03,2,39,31,8
lccn/sn86074065/1909-11-03,1,7,12,-5
lccn/sn86074065/1910-03-30,2,18,10,8
lccn/sn86074065/1910-03-09,2,11,8,3
lccn/sn86074065/1910-02-02,2,13,6,7
lccn/sn86074065/1913-05-14,2,23,3,20
lccn/sn85042354/1902-09-30,1,6,7,-1
lccn/sn85042354/1902-09-05,2,15,6,9
lccn/sn85042354/1916-05-06,1,1,6,-5
lccn/sn85042354/1916-10-19,2,2,0,2
lccn/sn85042354/1916-09-08,2,19,3,16
lccn/sn85042354/1916-11-21,2,11,5,6
lccn/sn85042354/1916-06-27,2,9,4,5
lccn/sn85042354/1916-03-08,1,2,2,0
lccn/sn85042354/1916-06-15,2,6,2,4
lccn/sn85042354/1917-03-09,2,13,5,8
lccn/sn85042354/1917-11-12,2,5,2,3
lccn/sn85042354/1917-12-06,1,6,8,-2
lccn/sn85042354/1918-05-04,1,4,4,0
lccn/sn85042354/1917-05-02,2,17,7,10
lccn/sn85042354/1917-05-08,2,10,3,7
lccn/sn85042354/1918-05-11,2,26,5,21
lccn/sn89053684/1902-06-22,2,12,3,9
lccn/sn82014519/1922-08-25,1,5,15,-10
lccn/sn89053684/1902-05-13,2,15,7,8
lccn/sn89053684/1903-03-10,2,9,5,4
lccn/sn89053684/1902-12-22,1,0,0,0
lccn/sn82014519/1922-01-04,1,5,5,0
lccn/sn82014519/1921-06-28,1,3,4,-1
lccn/sn82014519/1921-11-01,2,7,3,4
lccn/sn82014519/1921-11-09,2,17,2,15
lccn/sn82014519/1922-08-01,1,2,4,-2
lccn/sn82014519/1922-05-03,2,5,2,3
lccn/sn82014519/1922-03-24,2,13,9,4
lccn/sn82014519/1922-03-28,1,6,6,0
lccn/sn82014519/1922-02-16,2,5,1,4
lccn/sn82014519/1921-05-28,1,2,8,-6
lccn/sn82014519/1922-02-24,2,5,3,2
lccn/sn82014519/1922-02-25,1,7,7,0
lccn/sn82014519/1922-08-09,2,16,8,8
lccn/sn82014519/1922-10-05,2,9,2,7
lccn/sn82014519/1922-10-10,2,7,1,6
lccn/sn82014519/1922-10-10,1,8,9,-1
lccn/sn85042224/1912-02-19,2,19,9,10
lccn/sn85042224/1914-06-24,1,5,9,-4
lccn/sn85042224/1914-06-25,2,18,1,17
lccn/sn85042224/1914-05-20,2,15,2,13
lccn/sn85042224/1912-05-18,2,17,5,12
lccn/sn85042224/1912-05-24,2,12,4,8
lccn/sn85042224/1914-01-10,1,6,8,-2
lccn/sn85042224/1913-06-18,2,15,3,12
lccn/sn85042224/1913-06-25,2,11,5,6
lccn/sn85042224/1913-06-03,1,6,9,-3
lccn/sn85042224/1913-05-15,2,15,3,12
lccn/sn85042224/1912-09-14,2,19,6,13
lccn/sn85042224/1913-02-11,2,12,9,3
lccn/sn85042224/1912-12-19,2,16,6,10
lccn/sn85042224/1912-10-10,2,9,6,3
lccn/sn85042224/1913-11-05,1,5,8,-3
lccn/sn85042224/1913-11-06,2,14,7,7
lccn/sn86074053/1922-01-26,2,4,0,4
lccn/sn86074053/1904-06-09,1,6,9,-3
lccn/sn86074053/1905-07-06,2,4,1,3
lccn/sn86074053/1914-01-29,2,12,5,7
lccn/sn86074053/1910-07-21,1,5,5,0
lccn/sn85040437/1919-08-21,2,6,0,6
lccn/sn85040437/1922-02-02,2,8,2,6
lccn/sn85040437/1922-05-11,1,8,8,0
lccn/sn85040437/1921-11-24,2,5,3,2
lccn/sn82014519/1925-07-14,2,17,2,15
lccn/sn82014519/1925-08-25,2,24,9,15
lccn/sn82014519/1925-11-25,2,10,7,3
lccn/sn82014519/1925-11-02,1,3,19,-16
lccn/sn82014519/1925-09-11,2,10,6,4
lccn/sn82014519/1924-12-17,1,4,7,-3
lccn/sn82014519/1925-01-24,2,10,3,7
lccn/sn82014519/1925-03-19,1,4,19,-15
lccn/sn82014519/1925-04-02,1,6,9,-3
lccn/sn85040437/1913-07-03,2,7,3,4
lccn/sn85040437/1917-10-25,2,14,2,12
lccn/sn85042354/1919-03-25,2,7,4,3
lccn/sn85042354/1919-03-11,2,10,4,6
lccn/sn85042354/1919-11-19,2,9,2,7
lccn/sn85042354/1920-03-15,2,6,4,2
lccn/sn86092536/1914-05-18,1,4,4,0
lccn/sn86092536/1914-03-27,2,9,5,4
lccn/sn85042354/1919-06-11,1,11,12,-1
lccn/sn85042354/1919-04-08,1,13,13,0
lccn/sn86092536/1914-09-14,1,3,4,-1
lccn/sn86092536/1914-10-07,1,5,7,-2
lccn/sn86092536/1915-02-20,2,9,8,1
lccn/sn86092536/1915-04-30,2,5,4,1
lccn/sn86092536/1915-04-12,2,2,1,1
lccn/sn86092536/1915-05-12,2,10,8,2
lccn/sn85042243/1926-02-01,1,0,0,0
lccn/sn86092536/1915-01-28,1,5,5,0
lccn/sn86092536/1914-12-23,2,4,1,3
lccn/sn86092536/1915-04-03,2,15,2,13
lccn/sn85042243/1927-03-22,2,8,3,5
lccn/sn85042243/1927-02-19,1,3,11,-8
lccn/sn85042243/1927-04-30,2,13,5,8
lccn/sn85042243/1927-09-24,2,9,1,8
lccn/sn85042243/1927-07-15,2,13,1,12
lccn/sn85042243/1927-05-13,2,17,13,4
lccn/sn85042243/1926-10-06,2,20,4,16
lccn/sn85042243/1926-05-29,2,21,10,11
lccn/sn85042243/1926-06-14,1,4,5,-1
lccn/sn86092536/1915-09-03,2,9,2,7
lccn/sn86092536/1915-10-09,1,7,7,0
lccn/sn86092536/1915-07-19,1,2,7,-5
lccn/sn86092536/1915-10-23,1,0,0,0
lccn/sn85042243/1927-11-18,2,9,2,7
lccn/sn86092536/1914-08-28,2,16,4,12
lccn/sn82014519/1923-11-10,1,0,0,0
lccn/sn82014519/1923-08-13,1,4,12,-8
lccn/sn82014519/1923-10-06,1,4,4,0
lccn/sn82014519/1923-10-11,2,7,6,1
lccn/sn82014519/1924-02-05,2,5,1,4
lccn/sn82014519/1923-12-15,2,6,2,4
lccn/sn82014519/1923-08-29,1,2,5,-3
lccn/sn85042243/1929-04-18,2,7,3,4
lccn/sn82015679/1885-02-11,2,16,8,8
lccn/sn82015679/1884-05-17,1,3,4,-1
lccn/sn82015679/1886-03-23,2,14,13,1
lccn/sn89051213/1911-03-23,2,16,6,10
lccn/sn89051213/1911-03-02,1,4,8,-4
lccn/sn89051213/1919-08-21,2,41,17,24
lccn/sn89051213/1910-05-19,2,10,7,3
lccn/sn89051213/1920-09-30,2,13,6,7
lccn/sn89051213/1913-12-04,2,12,3,9
lccn/sn89051213/1913-11-20,1,8,15,-7
lccn/sn89051213/1913-05-15,1,3,7,-4
lccn/sn89051213/1922-02-02,1,5,7,-2
lccn/sn89051213/1916-06-22,2,23,6,17
lccn/sn89051285/1912-02-18,2,12,6,6
lccn/sn89051285/1911-03-22,2,9,1,8
lccn/sn85042243/1928-10-24,1,5,6,-1
lccn/sn85042243/1928-10-10,1,5,9,-4
lccn/sn85047611/1920-04-07,2,11,3,8
lccn/sn85047611/1920-11-05,2,11,8,3
lccn/sn85047611/1920-09-24,1,5,7,-2
lccn/sn85047611/1920-09-11,1,1,7,-6
lccn/sn85047611/1920-09-18,2,8,7,1
lccn/sn85047611/1921-07-08,1,6,12,-6
lccn/sn85047611/1921-08-31,1,2,7,-5
lccn/sn85047611/1921-08-06,2,13,5,8
lccn/sn86086499/1911-10-20,1,8,23,-15
lccn/sn86086499/1912-09-27,1,7,8,-1
lccn/sn86086499/1919-07-04,1,2,8,-6
lccn/sn86086586/1903-10-02,1,2,3,-1
lccn/sn86086586/1903-06-26,1,0,0,0
lccn/sn86086586/1903-04-10,1,3,3,0
lccn/sn94050542/1937-02-18,2,12,10,2
lccn/sn94050542/1936-03-20,2,17,2,15
lccn/sn94050542/1939-01-19,1,4,5,-1
lccn/sn94050542/1938-02-17,1,2,6,-4
lccn/sn94050542/1939-11-09,1,1,2,-1
lccn/sn94050542/1942-12-04,2,12,0,12
lccn/sn94050542/1942-09-18,2,12,10,2
lccn/sn94050542/1946-11-22,2,21,0,21
lccn/sn94050542/1946-12-06,2,22,0,22
lccn/sn87065645/1916-02-12,1,0,0,0
lccn/sn87065645/1919-11-29,2,10,4,6
lccn/sn89051213/1918-10-10,2,20,5,15
lccn/sn89051213/1918-10-17,2,6,4,2
lccn/sn89051213/1918-11-07,2,17,3,14
lccn/sn89051213/1918-11-14,1,0,0,0
lccn/sn89051213/1918-02-28,2,3,0,3
lccn/sn86092066/1907-11-11,1,0,0,0
lccn/sn86092066/1907-06-25,1,0,0,0
lccn/sn89051213/1919-04-24,1,1,2,-1
lccn/sn86092066/1908-07-10,2,9,8,1
lccn/sn87065501/1906-01-27,2,9,3,6
lccn/sn87065497/1922-05-19,2,19,7,12
lccn/sn87065497/1921-11-25,2,6,1,5
lccn/sn86091145/1901-03-01,1,0,5,-5
lccn/sn89055261/1918-03-12,1,6,6,0
lccn/sn89055261/1917-12-27,2,13,7,6
lccn/sn89055261/1917-03-27,2,2,1,1
lccn/sn88087183/1908-06-20,2,15,5,10
lccn/sn86091218/1916-10-31,1,8,8,0
lccn/sn83045462/1931-04-22,2,9,8,1
lccn/sn83045462/1931-10-11,1,0,0,0
lccn/sn00065154/1904-02-05,1,3,6,-3
lccn/sn83045462/1930-06-14,1,3,3,0
lccn/sn83045462/1931-07-12,1,0,0,0
lccn/sn00065154/1902-07-25,2,7,3,4
lccn/sn83045462/1931-09-13,1,1,2,-1
lccn/sn83045462/1931-06-30,1,2,5,-3
lccn/sn00065154/1914-06-26,1,8,15,-7
lccn/sn00065154/1916-10-20,2,13,11,2
lccn/sn00065154/1920-02-27,2,20,8,12
lccn/sn83045462/1931-03-10,2,9,8,1
lccn/sn00065154/1908-03-20,1,3,8,-5
lccn/sn83045462/1933-06-21,1,5,6,-1
lccn/sn84027718/1909-06-10,2,10,3,7
lccn/sn84027718/1909-03-11,1,5,6,-1
lccn/sn84027718/1911-01-05,1,5,15,-10
lccn/sn84027718/1906-12-20,1,1,11,-10
lccn/sn84027718/1907-02-21,1,7,14,-7
lccn/sn84027718/1908-02-27,1,5,8,-3
lccn/sn84027718/1906-10-25,2,13,2,11
lccn/sn87068192/1885-02-05,2,16,11,5
lccn/sn84027718/1909-07-29,2,15,5,10
lccn/sn84027718/1909-08-26,1,4,8,-4
lccn/sn84027718/1907-01-31,1,8,10,-2
lccn/sn84027718/1913-02-13,2,10,2,8
lccn/sn84027718/1913-04-24,2,10,4,6
lccn/sn84027718/1914-10-15,2,10,2,8
lccn/sn83016244/1934-08-21,2,10,8,2
lccn/sn85025570/1880-07-08,2,8,6,2
lccn/sn83016244/1934-11-13,2,6,4,2
lccn/sn83016244/1936-01-25,2,12,2,10
lccn/sn86076200/1895-09-28,1,9,14,-5
lccn/sn83016244/1936-05-16,2,40,14,26
lccn/sn83016244/1936-04-16,2,6,1,5
lccn/sn84022044/1881-02-20,2,19,3,16
lccn/sn84022044/1880-09-14,2,8,3,5
lccn/sn84022044/1881-04-03,2,18,3,15
lccn/sn84022044/1881-04-05,2,17,5,12
lccn/sn83016244/1939-10-27,2,8,7,1
lccn/sn86076201/1921-10-29,2,19,12,7
lccn/sn83016244/1939-10-28,1,0,0,0
lccn/sn84022044/1881-01-07,2,21,3,18
lccn/sn84022044/1880-12-22,2,10,2,8
lccn/sn84022044/1880-12-23,2,10,2,8
lccn/sn84022044/1881-02-24,2,17,3,14
lccn/sn84022044/1881-02-17,2,14,3,11
lccn/sn84022044/1881-02-18,2,14,3,11
lccn/sn84022044/1881-03-09,2,14,4,10
lccn/sn86076201/1922-04-29,1,5,5,0
lccn/sn84022044/1881-03-05,2,14,2,12
lccn/sn84022044/1881-02-19,2,14,2,12
lccn/sn84022044/1880-09-07,2,7,4,3
lccn/sn84022044/1880-09-17,2,9,3,6
lccn/sn86076201/1920-09-11,1,5,6,-1
lccn/sn84022044/1880-09-23,2,11,6,5
lccn/sn84022044/1880-09-15,2,8,4,4
lccn/sn84022044/1880-09-16,2,13,1,12
lccn/sn84022044/1880-09-11,2,6,5,1
lccn/sn84022044/1880-09-19,2,9,4,5
lccn/sn84022044/1880-11-05,2,11,5,6
lccn/sn86076201/1921-06-25,2,11,10,1
lccn/sn84022044/1880-11-06,2,13,4,9
lccn/sn84022044/1880-11-07,2,13,3,10
lccn/sn84022044/1880-11-02,1,0,0,0
lccn/sn84022044/1880-11-10,2,15,4,11
lccn/sn86076201/1921-06-11,2,5,4,1
lccn/sn84022044/1880-11-04,2,11,8,3
lccn/sn84022044/1881-05-07,2,9,2,7
lccn/sn86076201/1903-09-12,1,0,10,-10
lccn/sn84022044/1881-02-15,1,0,0,0
lccn/sn84022044/1881-02-16,2,15,3,12
lccn/sn84022044/1881-02-11,2,7,4,3
lccn/sn86076201/1922-12-09,2,10,0,10
lccn/sn84022044/1881-02-12,2,15,3,12
lccn/sn84022044/1881-02-13,2,14,3,11
lccn/sn84022044/1881-01-29,2,22,3,19
lccn/sn84022044/1881-01-30,2,23,3,20
lccn/sn84022044/1881-02-09,2,10,2,8
lccn/sn84022044/1881-02-05,2,23,3,20
lccn/sn86076201/1922-10-28,2,10,9,1
lccn/sn84022044/1881-02-06,1,0,0,0
lccn/sn84022044/1881-02-03,2,23,3,20
lccn/sn84022044/1881-02-04,2,25,4,21
lccn/sn84022044/1881-02-01,2,14,3,11
lccn/sn84022044/1881-02-02,2,20,3,17
lccn/sn83016244/1940-11-23,1,0,0,0
lccn/sn84022044/1880-10-06,2,8,3,5
lccn/sn84022044/1880-10-03,2,17,3,14
lccn/sn84022044/1881-01-23,2,23,3,20
lccn/sn84022044/1881-01-25,2,20,4,16
lccn/sn84022044/1881-01-26,2,25,5,20
lccn/sn84022044/1881-01-27,2,22,1,21
lccn/sn84022044/1880-08-21,1,6,7,-1
lccn/sn84022044/1880-08-25,2,6,3,3
lccn/sn84022044/1881-05-29,2,5,1,4
lccn/sn84027718/1916-10-05,2,3,1,2
lccn/sn84027718/1916-11-16,2,12,3,9
lccn/sn84027718/1915-12-09,1,10,10,0
lccn/sn86092536/1911-04-07,2,9,0,9
lccn/sn86092536/1911-04-20,2,12,9,3
lccn/sn86092536/1912-05-27,1,4,6,-2
lccn/sn86092536/1912-02-14,2,7,4,3
lccn/sn86092536/1912-03-06,2,17,5,12
lccn/sn86092536/1911-04-22,1,4,6,-2
lccn/sn89053684/1901-06-12,1,4,5,-1
lccn/sn83016689/1917-02-21,1,2,7,-5
lccn/sn83016689/1917-02-22,1,2,6,-4
lccn/sn85042224/1910-12-16,1,7,7,0
lccn/sn83016689/1916-09-12,1,4,14,-10
lccn/sn85040451/1912-05-15,1,10,15,-5
lccn/sn85040451/1916-01-26,1,13,13,0
lccn/sn85040451/1918-12-04,2,17,14,3
lccn/sn85040451/1919-12-03,1,14,14,0
lccn/sn85040451/1919-05-07,2,13,2,11
lccn/sn85040451/1919-07-09,1,4,4,0
lccn/sn82014519/1920-06-07,1,3,7,-4
lccn/sn86092536/1912-11-26,2,7,4,3
lccn/sn82014519/1921-04-21,2,9,6,3
lccn/sn82014519/1921-05-05,1,5,7,-2
lccn/sn85040451/1920-06-02,2,11,5,6
lccn/sn85042224/1903-12-24,2,13,3,10
lccn/sn85042224/1904-02-13,1,17,20,-3
lccn/sn85042224/1904-12-26,2,30,10,20
lccn/sn85042224/1905-01-21,2,13,2,11
lccn/sn85042224/1905-01-20,2,3,2,1
lccn/sn85042224/1905-04-22,2,13,5,8
lccn/sn85042224/1905-05-23,1,1,5,-4
lccn/sn85042224/1905-02-13,1,8,9,-1
lccn/sn93051083/1860-02-25,1,10,10,0
lccn/sn84022265/1906-11-08,2,14,2,12
lccn/sn87065632/1911-02-17,1,5,7,-2
lccn/sn85042224/1905-12-29,1,10,13,-3
lccn/sn84022265/1907-05-30,2,9,1,8
lccn/sn89060092/1897-07-16,2,17,8,9
lccn/sn85042354/1903-04-16,2,13,4,9
lccn/sn85042354/1903-02-24,1,3,12,-9
lccn/sn85042354/1903-02-20,1,7,8,-1
lccn/sn85042354/1906-12-20,2,7,0,7
lccn/sn85042354/1906-12-13,1,0,0,0
lccn/sn84022053/1900-10-13,2,15,11,4
lccn/sn83016689/1913-02-26,1,0,0,0
lccn/sn87062237/1906-06-19,2,8,6,2
lccn/sn89060127/1926-04-17,2,9,5,4
lccn/sn89060127/1936-10-09,2,6,2,4
lccn/sn85042224/1905-04-19,2,15,14,1
lccn/sn88065721/1888-12-03,1,0,0,0
lccn/sn85042224/1906-03-16,2,6,2,4
lccn/sn84022265/1908-04-23,2,15,8,7
lccn/sn99062034/1915-11-11,1,0,0,0
lccn/sn99062034/1915-11-30,1,0,0,0
lccn/sn99062034/1914-08-26,2,3,1,2
lccn/sn99062034/1914-08-29,2,15,1,14
lccn/sn99062034/1914-08-31,2,12,3,9
lccn/sn99062034/1914-04-14,2,8,7,1
lccn/sn99062034/1914-09-14,2,12,6,6
lccn/sn99062034/1917-02-24,2,15,3,12
lccn/sn99062034/1916-12-04,1,0,0,0
lccn/sn99062034/1917-07-25,2,17,5,12
lccn/sn78000873/1898-06-02,2,18,6,12
lccn/sn78000873/1903-11-05,2,11,7,4
lccn/sn78000873/1903-08-06,2,5,4,1
lccn/sn83045462/1941-08-23,1,0,0,0
lccn/sn83045462/1941-10-19,2,13,5,8
lccn/sn92051501/1890-05-01,1,5,11,-6
lccn/sn83045462/1941-09-07,1,5,5,0
lccn/sn83045462/1941-08-31,2,3,1,2
lccn/sn83045462/1942-10-16,1,0,0,0
lccn/sn88065721/1901-12-17,1,0,0,0
lccn/sn78002169/1940-04-26,2,14,4,10
lccn/sn83045462/1942-08-16,2,4,2,2
lccn/sn78002169/1940-02-22,1,3,5,-2
lccn/sn78002169/1940-02-23,1,1,8,-7
lccn/sn78002169/1940-02-20,2,18,6,12
lccn/sn83045462/1942-08-09,2,1,0,1
lccn/sn83045462/1942-07-19,2,9,2,7
lccn/sn83045462/1942-07-19,2,8,3,5
lccn/sn88065721/1901-10-11,1,7,18,-11
lccn/sn88065721/1901-06-12,1,0,0,0
lccn/sn88065721/1901-06-03,2,8,3,5
lccn/sn83045462/1936-01-29,1,1,1,0
lccn/sn88065721/1905-10-11,1,4,5,-1
lccn/sn88065721/1892-06-28,2,10,4,6
lccn/sn78002169/1941-02-03,1,0,0,0
lccn/sn78002169/1940-11-28,1,4,6,-2
lccn/sn78002169/1941-01-16,2,12,5,7
lccn/sn83045462/1942-09-13,2,19,4,15
lccn/sn83045462/1942-09-10,1,3,8,-5
lccn/sn83045462/1942-09-10,2,1,0,1
lccn/sn92051501/1909-04-07,2,11,4,7
lccn/sn83045462/1942-01-05,2,7,1,6
lccn/sn83045462/1941-12-23,1,2,9,-7
lccn/sn92051501/1917-06-28,1,3,4,-1
lccn/sn92051501/1915-09-01,2,14,4,10
lccn/sn92051501/1919-08-28,1,3,9,-6
lccn/sn92051501/1920-01-29,2,6,3,3
lccn/sn92051501/1919-05-29,1,8,9,-1
lccn/sn92051501/1920-08-26,2,16,6,10
lccn/sn83045462/1941-09-28,1,1,7,-6
lccn/sn92051501/1914-12-23,2,5,4,1
lccn/sn92051501/1913-09-03,1,3,11,-8
lccn/sn83045462/1941-11-22,1,0,0,0
lccn/sn92051501/1904-01-14,1,7,8,-1
lccn/sn92051501/1904-04-20,2,12,6,6
lccn/sn83045462/1941-12-07,2,2,0,2
lccn/sn83045462/1941-12-07,1,4,7,-3
lccn/sn92051501/1883-09-13,1,8,9,-1
lccn/sn78002169/1947-10-05,1,5,11,-6
lccn/sn78002169/1947-10-07,2,9,8,1
lccn/sn78002169/1947-06-10,1,1,4,-3
lccn/sn78002169/1947-05-31,2,11,4,7
lccn/sn83045462/1941-11-19,1,2,12,-10
lccn/sn92051501/1922-07-13,2,12,6,6
lccn/sn92051501/1921-12-15,2,16,5,11
lccn/sn99062034/1918-06-03,2,5,4,1
lccn/sn99062034/1918-06-03,2,6,5,1
lccn/sn99062034/1918-07-03,2,4,2,2
lccn/sn83045462/1942-08-29,1,0,0,0
lccn/sn83045462/1936-02-02,1,7,10,-3
lccn/sn78002169/1940-05-02,2,7,5,2
lccn/sn83045462/1942-09-06,2,4,3,1
lccn/sn83045462/1942-08-30,2,15,3,12
lccn/sn83045462/1942-08-30,2,25,6,19
lccn/sn78002169/1940-09-01,1,4,5,-1
lccn/sn83045462/1942-08-31,1,5,8,-3
lccn/sn83045462/1936-02-03,1,0,0,0
lccn/sn78002169/1940-04-05,2,9,7,2
lccn/sn78002169/1940-04-12,1,5,9,-4
lccn/sn83045462/1936-01-28,2,6,5,1
lccn/sn78002169/1940-04-21,2,12,0,12
lccn/sn78002169/1940-04-17,2,11,9,2
lccn/sn78002169/1940-04-14,1,5,9,-4
lccn/sn83045462/1942-07-26,2,8,3,5
lccn/sn78002169/1940-04-06,2,8,5,3
lccn/sn78002169/1940-03-17,2,8,1,7
lccn/sn78002169/1940-03-07,2,6,5,1
lccn/sn78002169/1940-03-08,1,10,12,-2
lccn/sn88065726/1918-04-03,2,15,0,15
lccn/sn88065726/1918-04-19,1,12,18,-6
lccn/sn88065726/1918-05-16,1,0,0,0
lccn/sn83016025/1895-11-20,2,6,3,3
lccn/sn85042224/1911-08-26,1,8,8,0
lccn/sn85042224/1911-08-23,2,11,8,3
lccn/sn85042224/1911-08-19,2,8,2,6
lccn/sn85042224/1911-08-18,2,17,2,15
lccn/sn85042224/1911-08-09,2,9,3,6
lccn/sn85042224/1911-11-14,2,12,6,6
lccn/sn85042224/1911-07-18,1,10,14,-4
lccn/sn85042224/1909-09-02,2,14,11,3
lccn/sn85042224/1911-07-03,2,8,3,5
lccn/sn83016025/1897-11-20,1,5,7,-2
lccn/sn85042224/1910-02-26,2,20,7,13
lccn/sn85042224/1910-02-26,2,18,8,10
lccn/sn85042224/1910-02-23,1,4,7,-3
lccn/sn85025587/1874-11-19,2,16,6,10
lccn/sn85025587/1874-11-19,2,16,6,10
lccn/sn89055184/1911-06-08,1,11,14,-3
lccn/sn89055184/1918-11-28,1,0,0,0
lccn/sn90059299/1891-03-27,2,15,2,13
lccn/sn90059299/1890-07-18,2,14,10,4
lccn/sn83016689/1916-05-17,2,16,10,6
lccn/sn86091063/1909-09-09,2,23,5,18
lccn/sn86091063/1910-09-08,2,21,9,12
lccn/sn83016689/1916-06-20,2,8,7,1
lccn/sn83016689/1916-06-27,2,10,5,5
lccn/sn83016689/1916-06-27,2,13,9,4
lccn/sn83016689/1916-06-22,2,3,2,1
lccn/sn86091104/1915-05-28,2,13,3,10
lccn/sn83016689/1916-05-17,2,14,9,5
lccn/sn84021917/1948-06-04,2,4,2,2
lccn/sn85040437/1905-05-25,2,10,4,6
lccn/sn85042224/1911-02-15,1,3,3,0
lccn/sn85042224/1911-06-06,2,17,2,15
lccn/sn85042224/1910-09-15,1,7,9,-2
lccn/sn82014519/1922-11-03,2,13,3,10
lccn/sn82014519/1922-12-09,2,17,9,8
lccn/sn83016025/1898-09-14,1,6,7,-1
lccn/sn83016025/1898-09-05,2,12,1,11
lccn/sn83016025/1898-09-07,2,12,5,7
lccn/sn83016025/1900-03-31,2,14,7,7
lccn/sn83016025/1898-01-01,2,5,4,1
lccn/sn86063034/1891-07-15,2,16,6,10
lccn/sn96060881/1923-06-08,2,10,2,8
lccn/sn96060881/1922-09-23,2,12,10,2
lccn/sn96060881/1921-02-05,2,10,8,2
lccn/sn83045462/1949-09-25,2,3,1,2
lccn/sn83045462/1949-10-04,2,8,4,4
lccn/sn83045462/1950-07-30,2,20,7,13
lccn/sn83045462/1950-08-04,1,6,10,-4
lccn/sn83045462/1950-08-07,1,4,11,-7
lccn/sn83045462/1950-08-13,2,10,8,2
lccn/sn83045462/1950-07-28,2,8,3,5
lccn/sn83045462/1949-11-23,1,5,10,-5
lccn/sn83045462/1950-08-20,1,2,8,-6
lccn/sn83045462/1950-08-20,2,7,0,7
lccn/sn83045462/1950-08-28,1,1,15,-14
lccn/2018270201/1897-04-22,2,10,0,10
lccn/2017270212/1893-05-26,2,12,1,11
lccn/sn95076637/1911-05-26,2,4,3,1
lccn/sn83045462/1950-10-26,1,2,6,-4
